UnitID	AcquisitionYear	AcquisitionMonth	AcquisitionDay	Original_aquisition_date	CollectedBy	Comments	name_remarks	wood_number	Herbarium_number	TaxonID	FullScientificName	name_status	accepted_name	continent	Country	LocalityText	exact_site	Tv_coupe	Tg_coupe	R_coupe	maceration	Column	KindOfUnit	SubcontainerType	SubcontainerName	microtomist	coupe_entry_date	coupe_project	coupe_remarks	Tw_images	legends	ranks	sample_form	Building	Room	current_sample_position	last_update	xylotheek_ID	xylotheek_kast	xylotheek_legger	xylotheek_remarks	Locality_on_Google_Maps	Density															
Tw18816					For. Prod. Labo. (G.B)			301A		SN2448	Cavanillesia platanifolia (Bonpl.) Kunth	accepted		North America	Panama			1	1	1		1	coupe	drawer	32									CAPA	spare collection (basement)																							
Tw18817					For. Prod. Labo. (G.B)					SN3269	Cordia millenii Baker	accepted		Africa	Ghana			1	1	1		2	coupe	drawer	2									CAPA	spare collection (basement)																							
Tw18818					For. Prod. Labo. (G.B)					SN2052	Canarium colophania Baker	uncertain	Canarium colophania	Africa	Mauritania			1	1	1		2 | 6	coupe | sample	drawer | xylotheek cabinet	4 | 5									CAPA	Xylarium ground floor	Xylarium ground floor		1544	6	5																		
Tw18819					For. Prod. Labo. (G.B)					SN3796	Dacryodes klaineana (Pierre) H.J. Lam	accepted		Africa	Nigeria			1	1	1		2	coupe	drawer	5									CAPA	spare collection (basement)																							
Tw18820					For. Prod. Labo. (G.B)					SN12520	Tetragastris stevensonii Standl.	synonym	Tetragastris panamensis	North America	Belize																			CAPA	spare collection (basement)																							
Tw18821					For. Prod. Labo. (G.B)			4062		SN8591	Notobuxus macowanii (Oliv.) E. Phillips	synonym	Buxus macowanii	Africa	South Africa			1	1	1		2 | 7	coupe | sample	drawer | xylotheek cabinet	6 | 1									CAPA	Xylarium ground floor	Xylarium ground floor		1667	7	1																		
Tw18822					For. Prod. Labo. (G.B)				4062	SN2515	Celastrus acuminatus L. f.	synonym	Maytenus acuminata	Africa	South Africa			1	1	1		2 | 7	coupe | sample	drawer | xylotheek cabinet	9 | 6									CAPA	Xylarium ground floor	Xylarium ground floor		1869	7	6			1,053056235															
Tw18823					For. Prod. Labo. (G.B)			4059		SN4574	Elaeodendron croceum (Thumb.) DC.	accepted		Africa	South Africa			1	1	1		2 | 7	coupe | sample	drawer | xylotheek cabinet	9 | 6									CAPA	Xylarium ground floor	Xylarium ground floor		1878	7	6			0,890780142															
Tw18824					For. Prod. Labo. (G.B)					SN850	Anogeissus acuminata Wall.	accepted		Asia	Burma																			CAPA	Xylarium ground floor	Xylarium ground floor		2175	9	1																		
Tw18825					For. Prod. Labo. (G.B)			4513		SN850	Anogeissus acuminata Wall.	accepted		Asia	Burma																			CAPA	spare collection (basement)																							
Tw18826					For. Prod. Labo. (G.B)			2536		SN9811	Pleurostylia wightii Wight. & Arn.	uncertain	Pleurostylia wightii	Asia	Sri Lanka																			CAPA	spare collection (basement)																							
Tw18827					For. Prod. Labo. (G.B)			1130		SN1759	Bucida buceras L.	accepted		North America	Belize	Creekten																		CAPA	spare collection (basement)																							
Tw18828					For. Prod. Labo. (G.B)	Netherlands Antilles uncertain		2372		SN3199	Conocarpus erectus L.	accepted		North America	Netherlands Antilles																			CAPA	Xylarium ground floor	Xylarium ground floor		2237	9	2			0,612645914															
Tw18829					For. Prod. Labo. (G.B)			12037		SN12442	Terminalia excelsa Liebm. ex Hemsl.	uncertain	Terminalia excelsa	North America	Belize																			CAPA	Xylarium ground floor	Xylarium ground floor		2283	9	3																		
Tw18830					For. Prod. Labo. (G.B)			2539		SN12445	Terminalia glabra Wight & Arn. 	synonym	Terminalia arjuna	Asia	Sri Lanka																			CAPA	Xylarium ground floor	Xylarium ground floor		2286	9	4																		
Tw18831					For. Prod. Labo. (G.B)			16689		SN12465	Terminalia paniculata Roth 	accepted		South America	Ecuador																			CAPA	spare collection (basement)																							
Tw18832					For. Prod. Labo. (G.B)			1290		SN1628	Brachyglottis repanda Forst. 	accepted		Oceania	New Zealand																			CAPA	Xylarium ground floor	Xylarium ground floor		2357	9	6																		
Tw18833					For. Prod. Labo. (G.B)			22049		SN1630	Brachylaena hutchinsii Hutchinson 	synonym	Brachylaena huillensis	Africa	Tanzania			1	1	1		2	coupe	drawer	20								Plank	CAPA	spare collection (basement)	spare collection (basement)	19/09/216																					
Tw18834					For. Prod. Labo. (G.B)			12036		SN7146	Licania hypoleuca Benth.	accepted		North America	Belize																			CAPA	Xylarium ground floor	Xylarium ground floor		2071	8	5																		
Tw18835					For. Prod. Labo. (G.B)			16206		SN7811	Marshallia 	indet - genus		South America	Suriname																			CAPA	Xylarium ground floor	Xylarium ground floor		2419	10	1																		
Tw18836					For. Prod. Labo. (G.B)			18296		SN9781	Platylophus trifoliatus (L. f.) D. Don	accepted		Africa	South Africa	Cape		1	1	1		2	coupe	drawer	24									CAPA	spare collection (basement)																							
Tw18837					For. Prod. Labo. (G.B)			18296		SN9781	Platylophus trifoliatus (L. f.) D. Don	accepted		Africa	South Africa	Cape		1	1	1		2	coupe	drawer	24									CAPA	spare collection (basement)																							
Tw18838					For. Prod. Labo. (G.B)			23249		SN4256	Dipterocarpus caudiferus Merr.	accepted		Asia	Malaysia	Sabah																		CAPA	spare collection (basement)																							
Tw18839					For. Prod. Labo. (G.B)			2533		SN4345	Doona trapezifolia Thw. 	synonym	Shorea trapezifolia	Asia	Malaysia	Sabah		1	1	1		2 | 12	coupe | sample	drawer | xylotheek cabinet	26 | 2									CAPA	Xylarium ground floor	Xylarium ground floor		2812	12	2																		
Tw18840					For. Prod. Labo. (G.B)			22312		SN4394	Dryobalanops lanceolata Burck	accepted		Asia	Malaysia	Sabah																	Wood block	CAPA	spare collection (basement)	spare collection (basement)	18/11/2016																					
Tw18841					For. Prod. Labo. (G.B)			27132		SN11563	Shorea macrophylla (De Vriese) P.S.Ashton 	accepted		Asia	Malaysia	Sabah		1	1	1		2	coupe	drawer	28									CAPA	spare collection (basement)																							
Tw18842					For. Prod. Labo. (G.B)			22172	15281 A	SN11600	Shorea smithiana Symington	accepted		Asia	Malaysia	Sabah																		CAPA	spare collection (basement)																							
Tw18843					For. Prod. Labo. (G.B)			9439		SN4107	Diospyros alboflavescens (Gürke) F. White	accepted		Africa	Nigeria																			CAPA	Xylarium ground floor	Xylarium ground floor		2979	12	7																		
Tw18844					For. Prod. Labo. (G.B)			18627		SN4171	Diospyros melanida Sieber ex Hiern 	uncertain	Diospyros melanida	Africa	Mauritius			1	1	1		2 | 13	coupe | sample	drawer | xylotheek cabinet	30 | 1									CAPA	Xylarium ground floor	Xylarium ground floor		3043	13	1																		
Tw18845					For. Prod. Labo. (G.B)			2770		SN4508	Echinocarpus australis Benth.	synonym	Sloanea australis	Oceania	Australia	Queensland																		CAPA	Xylarium ground floor	Xylarium ground floor		3142	13	4																		
Tw18846					For. Prod. Labo. (G.B)			2871		SN4551	Elaeocarpus eumundi F.M. Bailey	accepted		Oceania	Australia	New South Wales																		CAPA	Xylarium ground floor	Xylarium ground floor		3155	13	5																		
Tw18847					For. Prod. Labo. (G.B)			24268		SN12856	Trochocarpa laurina (Rudge) R.Br. 	accepted		Oceania	Australia																			CAPA	Xylarium ground floor	Xylarium ground floor		3214	13	6																		
Tw18848					For. Prod. Labo. (G.B)			17820		SN3548	Croton macrostachyus Hochst. ex Delile	accepted		Africa	Kenya																			CAPA	Xylarium ground floor	Xylarium ground floor		3479	15	1																		
Tw18849					For. Prod. Labo. (G.B)			277 A		SN3551	Croton megalocarpus Hutch.	accepted		Africa	Kenya			1	1	1		3 | 15	coupe | sample	drawer | xylotheek cabinet	6 | 1									CAPA	Xylarium ground floor	Xylarium ground floor		3483	15	1																		
Tw18850					For. Prod. Labo. (G.B)			18633		SN11466	Securinega durissima J.F. Gmel.	accepted		Africa	Mauritius			1	1	1		3	coupe	drawer	18									CAPA	spare collection (basement)																							
Tw18851					For. Prod. Labo. (G.B)			2622		SN8577	Nothofagus cliffortioides (Hook.f.) Oerst. 	accepted		Oceania	New Zealand																			CAPA	Xylarium ground floor	Xylarium ground floor		3926	16	6																		
Tw18852					For. Prod. Labo. (G.B)			119 A		SN8582	Nothofagus menziesii (Hook.f.) Oerst. 	accepted		Oceania	New Zealand																			CAPA	spare collection (basement)																							
Tw18853					For. Prod. Labo. (G.B)			72 A		SN8585	Nothofagus procera (Poepp. & Endl.) Oerst. 	accepted		South America	Chile																			CAPA	spare collection (basement)																							
Tw18854					For. Prod. Labo. (G.B)			14191		SN10594	Quercus lamellosa Sm.	accepted		Asia	India																			CAPA	Xylarium ground floor	Xylarium ground floor		4013	16	7																		
Tw18855					For. Prod. Labo. (G.B)					SN5487	Foetidia mauritiana Lam.	uncertain	Foetidia mauritiana	Africa	Mauritius			1	1	1		3 | 17	coupe | sample	drawer | xylotheek cabinet	25 | 7									CAPA	Xylarium ground floor	Xylarium ground floor		4250	17	7																		
Tw18856					For. Prod. Labo. (G.B)			25862		SN5780	Gossypiospermum praecox (Griseb.) P. Wilson	uncertain	Gossypiospermum praecox	South America	Venezuela																			CAPA	spare collection (basement)																							
Tw18857					For. Prod. Labo. (G.B)			21837	4093	SN6278	Homalium letestui Pellegr.	accepted		Africa	Nigeria			1	1	1		3 | 17	coupe | sample	drawer | xylotheek cabinet	22 | 4									CAPA	Xylarium ground floor	Xylarium ground floor		4166	17	4																		
Tw18858					For. Prod. Labo. (G.B)			14246		SN6278	Homalium letestui Pellegr.	accepted		Africa	Nigeria			2	2	2		3	coupe	drawer	22									CAPA	spare collection (basement)																							
Tw18859					For. Prod. Labo. (G.B)			2912		SN5482	Flindersia schottiana F. Muell.	accepted		Oceania	Australia	New South Wales		1	1	1		3	coupe	drawer	24									CAPA	spare collection (basement)																							
Tw18860					For. Prod. Labo. (G.B)			2528		SN1936	Calophyllum bracteatum Thw. 	uncertain	Calophyllum bracteatum	Asia	Sri Lanka																			CAPA	Xylarium ground floor	Xylarium ground floor		4296	18	2																		
Tw18861					For. Prod. Labo. (G.B)			9428		SN1937	Calophyllum brasiliense Cambess.	accepted		North America	Belize																			CAPA	spare collection (basement)																							
Tw18862					For. Prod. Labo. (G.B)			2500		SN1941	Calophyllum cerasiferum Vesque	uncertain	Calophyllum cerasiferum	Oceania	Fiji																			CAPA	Xylarium ground floor	Xylarium ground floor		4303	18	2																		
Tw18863					For. Prod. Labo. (G.B)			4935		SN3489	Cratoxylon blancoi Blume 	synonym	Cratoxylum blancoi	Asia	Malaysia																			CAPA	Xylarium ground floor	Xylarium ground floor		4574	19	2																		
Tw18864					For. Prod. Labo. (G.B)			2763		SN3594	Cryptocarya mackinnoniana F. Muell.	accepted		Oceania	Australia	Queensland		1	1	1		4 | 20	coupe | sample	drawer | xylotheek cabinet	9 | 4									CAPA	Xylarium ground floor	Xylarium ground floor		4945	20	4																		
Tw18865					For. Prod. Labo. (G.B)			2764		SN3603	Cryptocarya obovata R. Br.	accepted		Oceania	Australia	Queensland																		CAPA	Xylarium ground floor	Xylarium ground floor		4958	20	4																		
Tw18866					For. Prod. Labo. (G.B)			2776		SN4609	Endiandra cowleyana F.M. Bailey	uncertain	Endiandra cowleyana	Oceania	Australia	Queensland		1	1	1		4 | 20	coupe | sample	drawer | xylotheek cabinet	9 | 4									CAPA	Xylarium ground floor	Xylarium ground floor		4968	20	4																		
Tw18867					For. Prod. Labo. (G.B)			18634		SN8675	Ocotea mauritiana 	uncertain	Ocotea mauritiana	Africa	Mauritius			1	1	1		4 | 21	coupe | sample	drawer | xylotheek cabinet	11 | 1									CAPA	Xylarium ground floor	Xylarium ground floor		5173	21	1																		
Tw18868					For. Prod. Labo. (G.B)			14803		SN9302	Petersianthus macrocarpus (P. Beauv.) Liben	accepted		Africa	Ghana																			CAPA	spare collection (basement)																							
Tw18869					For. Prod. Labo. (G.B)			16215		SN3408	Couratari pulchra Sandwith	synonym	Couratari guianensis	South America	Suriname															Tw_18869_wood_sample_Suriname.jpg	wood sample Suriname	1		CAPA	spare collection (basement)																							
Tw18870					For. Prod. Labo. (G.B)			2845		SN91	Acacia doratoxylon Cunn.	accepted		Oceania	Australia	New South Wales		1	1	1		5 | 23	coupe | sample	drawer | xylotheek cabinet	6 | 7									CAPA	Xylarium ground floor	Xylarium ground floor		6030	23	7																		
Tw18871					For. Prod. Labo. (G.B)			12067		SN118	Acacia lahai Steudel & Hochst. ex Benth.	accepted		Africa	Kenya			1	1	1		5	coupe	drawer	6									CAPA	spare collection (basement)																							
Tw18872					For. Prod. Labo. (G.B)			2278		SN156	Acacia salicina Lindl.	accepted		Oceania	Australia	South Australia		1	1	1		5 | 24	coupe | sample	drawer | xylotheek cabinet	7 | 1									CAPA	Xylarium ground floor	Xylarium ground floor		6094	24	1																		
Tw18873					For. Prod. Labo. (G.B)			24409		SN6575	Inga glaberrima (Schumach. & Thonn.) Roberty	synonym	Albizia glaberrima	Africa	Uganda			1	1	1		5	coupe	drawer	13									CAPA	spare collection (basement)																							
Tw18874					For. Prod. Labo. (G.B)			2523		SN530	Albizia odoratissima (L. f.) Benth.	accepted		Asia	Sri Lanka																			CAPA	Xylarium ground floor	Xylarium ground floor		6159	24	3																		
Tw18875					For. Prod. Labo. (G.B)			24275		SN11496	Serianthes vitiensis A. Gray	accepted		Oceania	Fiji																			CAPA	Xylarium ground floor	Xylarium ground floor		6429	25	1																		
Tw18876					For. Prod. Labo. (G.B)			24291		SN13391	Xylia xylocarpa Taub.	accepted		Asia	India																			CAPA	spare collection (basement)																							
Tw18877					For. Prod. Labo. (G.B)			21171		SN1653	Brachystegia nigerica Hoyle & A. P. D. Jones	accepted		Africa	Nigeria			1	1	1		4	coupe	drawer	21									CAPA	spare collection (basement)																							
Tw18878					For. Prod. Labo. (G.B)			21170		SN1653	Brachystegia nigerica Hoyle & A. P. D. Jones	accepted		Africa	Nigeria			1	1	1		4	coupe	drawer	21									CAPA	spare collection (basement)																							
Tw18879					For. Prod. Labo. (G.B)			21822		SN8549	Newtonia buchananii (Baker f.) G.C.C. Gilbert & Boutique	accepted		Africa	Uganda																			CAPA	spare collection (basement)																							
Tw18880					For. Prod. Labo. (G.B)			4106		SN2300	Cassia fistula L.	accepted		Asia																				CAPA	spare collection (basement)																							
Tw18881					For. Prod. Labo. (G.B)			1481		SN9613	Piptadenia gabunensis (Harms) Roberty	synonym	Cylicodiscus gabunensis	Africa	Nigeria			1	1	1		5	coupe	drawer	15									CAPA	spare collection (basement)																							
Tw18882					For. Prod. Labo. (G.B)			13455		SN3986	Dialium orientale Baker f.	accepted		Africa	Kenya			1	1	1		4 | 22	coupe | sample	drawer | xylotheek cabinet	26 | 6									CAPA	Xylarium ground floor	Xylarium ground floor		5685	22	6																		
Tw18883					For. Prod. Labo. (G.B)			21834		SN5920	Guibourtia copallifera Benn.	accepted		Africa	Sierra Leone			1	1	1		4 | 23	coupe | sample	drawer | xylotheek cabinet	30 | 1									CAPA	Xylarium ground floor	Xylarium ground floor		5751	23	1																		
Tw18884					For. Prod. Labo. (G.B)			19648		SN5922	Guibourtia ehie (A. Chev.) J. Léonard	accepted		Africa	Ghana			2	2	2		4	coupe	drawer	30									CAPA	spare collection (basement)																							
Tw18885					For. Prod. Labo. (G.B)			21835 B		SN5923	Guibourtia leonensis J. Léonard	accepted		Africa	Sierra Leone			1	1	1		4 | 23	coupe | sample	drawer | xylotheek cabinet	30 | 1									CAPA	Xylarium ground floor	Xylarium ground floor		5758	23	1																		
Tw18886					For. Prod. Labo. (G.B)			20020		SN10271	Pseudosindora palustris Sym.	accepted		Asia	Malaysia	Sarawak																		CAPA	spare collection (basement)																							
Tw18887					For. Prod. Labo. (G.B)			25870		SN12504	Tetraberlinia tubmaniana J. Léonard	accepted		Africa	Liberia			1	1	1		5 | 23	coupe | sample	drawer | xylotheek cabinet	5 | 6									CAPA	Xylarium ground floor	Xylarium ground floor		5981	23	6																		
Tw18888					For. Prod. Labo. (G.B)			24261 FPRL		SN9262	Pericopsis angolensis (Baker) Meeuwen	accepted		Africa	Zambia			1	1	1		5	coupe	drawer	26									CAPA	spare collection (basement)								0,943312757															
